Benzoate,XI,WP_018027234|Oligella_urethralis|Non,,,,,,,,,,,,
Benzoate,XI,WP_009454445|Alcaligenes_sp_HPC1271|Non,,,,,,,,,,,,
Benzoate,XI,YP_001630004|Bordetella_petrii_DSM_12804|Non,,,,,,,,,,,,
Benzoate,XI,YP_003774732|Herbaspirillum_seropedicae_SmR1|Non,,,,,,,,,,,,
Benzoate,XI,YP_004931670|Pseudoxanthomonas_spadix_BD-a59|Non,,,,,,,,,,,,
Benzoate,XI,YP_914978|Paracoccus_denitrificans_PD1222|Non,,,,,,,,,,,,
Benzoate,XI,ZP_03503869|Rhizobium_etli_Kim_5|Non,,,,,,,,,,,,
Benzoate,XI,WP_003521925|Agrobacterium_tumefaciens|Non,,,,,,,,,,,,
Benzoate,XI,ZP_06295196|Burkholderia_sp_CCGE1001|Non,,,,,,,,,,,,
Benzoate,XI,BAB21463|Burkholderia_sp_NK8|Bzt,,,,,,,,,,,,
Benzoate,XI,YP_001895225|Burkholderia_phytofirmans_PsJN|Non,,,,,,,,,,,,
Benzoate,XI,YP_001583214|Burkholderia_multivorans_ATCC_17616|Non,,,,,,,,,,,,
Benzoate,XI,YP_001115010|Burkholderia_vietnamiensis_G4|Non,,,,,,,,,,,,
Benzoate,XI,BAE46757|Burkholderia_cepacia_MAFF302531|Bzt,,,,,,,,,,,,
Benzoate,XI,ZP_02892622|Burkholderia_ambifaria_IOP40-10|Non,,,,,,,,,,,,
Benzoate,XI,BAE46753|Burkholderia_gladioli|Bzt,,,,,,,,,,,,
Benzoate,XI,YP_002981388|Ralstonia_pickettii_12D|Non,,,,,,,,,,,,
Benzoate,XI,YP_001898938|Ralstonia_pickettii_12J|Non,,,,,,,,,,,,
Benzoate,XI,ZP_04948747|Burkholderia_dolosa_AUO158|Non,,,,,,,,,,,,
Benzoate,XI,WP_017908778|Xanthomonas_sp_SHU199|Non,,,,,,,,,,,,
Benzoate,XI,YP_495819|Novosphingobium_aromaticivorans_DSM_12444|Non,,,,,,,,,,,,
Benzoate,XI,YP_001263130|Sphingomonas_wittichii_RW1|Non,,,,,,,,,,,,
Benzoate,XI,WP_010339179|Sphingobium_yanoikuyae|Non,,,,,,,,,,,,
Benzoate,XI,WP_008832821|Sphingomonas_sp_LH128|Non,,,,,,,,,,,,
Benzoate,XI,WP_017372454|Enterobacteriaceae_bacterium_LSJC7|Non,,,,,,,,,,,,
Benzoate,XI,YP_002382630|Escherichia_fergusonii_ATCC_35469|Non,,,,,,,,,,,,
Benzoate,XI,YP_002238315|Klebsiella_pneumoniae_342|Non,,,,,,,,,,,,
Benzoate,XI,YP_001335533|Klebsiella_pneumoniae_MGH_78578|Non,,,,,,,,,,,,
Benzoate,XI,YP_006319418|Shimwellia_blattae_DSM_4481|Non,,,,,,,,,,,,
Benzoate,XI,WP_017490622|gamma_proteobacterium_WG36|Non,,,,,,,,,,,,
Benzoate,XI,YP_007345276|Serratia_marcescens_FGI94|Non,,,,,,,,,,,,
Benzoate,XI,BAB21584|Burkholderia_sp_TH2|2CB,,,,,,,,,,,,
Benzoate,XI,Q51601|Burkholderia_cepacia_2CBS|2CB,,,,,,,,,,,,
Benzoate,XI,ZP_01058080|Roseobacter_sp_MED193|Non,,,,,,,,,,,,
Benzoate,XI,ZP_01880587|Roseovarius_sp_TM1035|Non,,,,,,,,,,,,
Benzoate,XI,ZP_04690646|Streptomyces_ghanaensis_ATCC_14672|Non,,,,,,,,,,,,
Benzoate,XI,ZP_05520796|Streptomyces_hygroscopicus_ATCC_53653|Non,,,,,,,,,,,,
Benzoate,XI,WP_005268313|Arthrobacter_crystallopoietes|Non,,,,,,,,,,,,
Benzoate,XI,AAK58903|Rhodococcus_sp_19070|Bzt,,,,,,,,,,,,
Benzoate,XI,ZP_04382630|Rhodococcus_erythropolis_SK121|Non,,,,,,,,,,,,
Benzoate,XI,AB62286|Rhodococcus_sp_RHA1|Bzt,,,,,,,,,,,,
Benzoate,XI,WP_016996195|Kocuria_atrinae|Non,,,,,,,,,,,,
Benzoate,XI,WP_017832654|Kocuria_sp_UCD-OTCP|Non,,,,,,,,,,,,
Benzoate,XI,NP_738915|Corynebacterium_efficiens_YS-314|Non,,,,,,,,,,,,
Benzoate,XI,NP_601604|Corynebacterium_glutamicum_ATCC_13032|Non,,,,,,,,,,,,
Benzoate,XI,YP_003408406|Geodermatophilus_obscurus_DSM_43160|Non,,,,,,,,,,,,
Benzoate,XI,ZP_05481272|Streptomyces_sp_AA4|Non,,,,,,,,,,,,
Benzoate,XI,AAN76670|Streptomyces_griseus|Bzt,,,,,,,,,,,,
Benzoate,XI,YP_001106573|Saccharopolyspora_erythraea_NRRL_2338|Non,,,,,,,,,,,,
Benzoate,XI,YP_003275210|Gordonia_bronchialis_DSM_43247|Non,,,,,,,,,,,,
Benzoate,XI,YP_886274|Mycobacterium_smegmatis_MC2_155|Non,,,,,,,,,,,,
Benzoate,XI,YP_001132625|Mycobacterium_gilvum_PYR-GCK|Non,,,,,,,,,,,,
Benzoate,XI,YP_638541|Mycobacterium_sp_MCS|Non,,,,,,,,,,,,
Benzoate,XI,WP_010225195|Pseudonocardia_sp_P1|Non,,,,,,,,,,,,
Benzoate,XI,WP_010121787|Corynebacterium_nuruki|Non,,,,,,,,,,,,
Benzoate,XI,YP_008372009|Corynebacterium_maris_DSM_45190|Non,,,,,,,,,,,,
Benzoate,XI,WP_010322175|Marinobacterium_stanieri|Non,,,,,,,,,,,,
Benzoate,XI,YP_004312661|Marinomonas_mediterranea_MMB-1|Non,,,,,,,,,,,,
Benzoate,XI,ZP_01892846|Marinobacter_algicola_DG893|Non,,,,,,,,,,,,
Benzoate,XI,YP_003450809|Azospirillum_sp_B510|Non,,,,,,,,,,,,
Benzoate,XI,YP_001416040|Xanthobacter_autotrophicus_Py2|Non,,,,,,,,,,,,
Benzoate,XI,WP_019461944|Roseomonas_sp_B5|Non,,,,,,,,,,,,
Benzoate,XI,YP_002497646|Methylobacterium_nodulans_ORS_2060|Non,,,,,,,,,,,,
Benzoate,XI,YP_001768274|Methylobacterium_sp_4-46|Non,,,,,,,,,,,,
Benzoate,XI,YP_002546703|Agrobacterium_radiobacter_K84|Non,,,,,,,,,,,,
Benzoate,XI,YP_002890071|Thauera_sp_MZ1T|Non,,,,,,,,,,,,
Benzoate,XI,YP_002798077|Azotobacter_vinelandii_DJ|Non,,,,,,,,,,,,
Benzoate,XI,YP_004713948|Pseudomonas_stutzeri_ATCC_17588|Non,,,,,,,,,,,,
Benzoate,XI,YP_709342|Pseudomonas_putida_KT2440|Bzt,,,,,,,,,,,,
Benzoate,XI,AAO19113|Pseudomonas_sp_S-47|Bzt,,,,,,,,,,,,
Benzoate,XI,YP_001348079|Pseudomonas_aeruginosa_PA7|Non,,,,,,,,,,,,
Benzoate,XI,AAK52287|Pseudomonas_putida_P111|Bzt,,,,,,,,,,,,
Benzoate,XI,YP_608701|Pseudomonas_entomophila_L48|Non,,,,,,,,,,,,
Benzoate,XI,ACI25290|Pseudomonas_sp_B3-1|Bzt,,,,,,,,,,,,
Benzoate,XI,AAX47023|Pseudomonas_putida_GJ31|Bzt,,,,,,,,,,,,
Benzoate,XI,YP_348699|fluorescens_Pf0-1|Non,,,,,,,,,,,,
Benzoate,XI,YP_348053|Pseudomonas_fluorescens_Pf0-1|Non,,,,,,,,,,,,
Benzoate,XI,YP_260958|Pseudomonas_fluorescens_Pf-5|Non,,,,,,,,,,,,
Benzoate,XI,YP_982342|Polaromonas_naphthalenivorans_CJ2|Non,,,,,,,,,,,,
Benzoate,XI,ZP_05360591|Acinetobacter_radioresistens_SK82|Non,,,,,,,,,,,,
Benzoate,XI,ZP_06065855|Acinetobacter_junii_SH205|Non,,,,,,,,,,,,
Benzoate,XI,YP_001084247|Acinetobacter_baumannii_ATCC_17978|Non,,,,,,,,,,,,
Benzoate,XI,ZP_06061635|Acinetobacter_johnsonii_SH046|Non,,,,,,,,,,,,
Benzoate,XI,S23477|Acinetobacter_calcoaceticus|Bzt,,,,,,,,,,,,
Benzoate,XI,WP_008949535|Alishewanella_jeotgali|Non,,,,,,,,,,,,
Benzoate,XI,WP_020656036|Massilia_niastensis|Non,,,,,,,,,,,,
Benzoate,XI,ZP_03698426|Lutiella_nitroferrum_2002|Non,,,,,,,,,,,,
Benzoate,XI,YP_003752528|Ralstonia_solanacearum_PSI07|Non,,,,,,,,,,,,
Benzoate,XI,ZP_00946583|Ralstonia_solanacearum_UW551|Non,,,,,,,,,,,,
Benzoate,XI,YP_001861476|Burkholderia_phymatum_STM815|Non,,,,,,,,,,,,
Benzoate,XI,ZP_03266690|Burkholderia_sp_H160|Non,,,,,,,,,,,,
Benzoate,XI,YP_554389|Burkholderia_xenovorans_LB400|Bzt,,,,,,,,,,,,
Benzoate,XI,YP_298599|Ralstonia_eutropha_JMP134|Bzt,,,,,,,,,,,,
Benzoate,XI,YP_726432|Ralstonia_eutropha_H16|Non,,,,,,,,,,,,
Benzoate,XI,YP_587013|Cupriavidus_metallidurans_CH34|Non,,,,,,,,,,,,
Benzoate,XI,YP_438673|Burkholderia_thailandensis_E264|Non,,,,,,,,,,,,
Benzoate,XI,YP_580532|Psychrobacter_cryohalolentis_K5|Non,,,,,,,,,,,,
Benzoate,XI,WP_019821011|Pseudomonas_sp_CFT9|Non,,,,,,,,,,,,
Benzoate,XI,YP_001413037|Parvibaculum_lavamentivorans_DS-1|Non,,,,,,,,,,,,
Benzoate,XI,ABW37053|Sphingomonas_sp_LH128|Bzt,,,,,,,,,,,,
Benzoate,XI,WP_007015972|Novosphingobium_pentaromativorans|Non,,,,,,,,,,,,
Benzoate,XI,BAC65430|Sphingomonas_sp_P2|Bzt,,,,,,,,,,,,
Benzoate,XI,YP_004534258|Novosphingobium_sp_PP1Y|Non,,,,,,,,,,,,
Benzoate,XI,AAD17377|Sphingobium_xenophagum|Non,,,,,,,,,,,,
Salicylate,I,YP_951343|Mycobacterium_vanbaalenii_PYR-1|Non,,,,,,,,,,,,
Salicylate,I,YP_638812|Mycobacterium_sp_MCS|Non,,,,,,,,,,,,
Salicylate,I,YP_935627|Mycobacterium_sp_KMS|Non,,,,,,,,,,,,
Salicylate,I,AAQ12027|Mycobacterium_sp_S65|Non,,,,,,,,,,,,
Salicylate,I,AAQ12033|Mycobacterium_sp_S65|Non,,,,,,,,,,,,
Salicylate,I,YP_006837416|Cycloclasticus_sp_P1|Non,,,,,,,,,,,,
Salicylate,I,WP_009478601|Rhodococcus_sp_JVH1|Non,,,,,,,,,,,,
Salicylate,I,YP_001261401|Sphingomonas_wittichii_RW1|Non,,,,,,,,,,,,
Salicylate,I,ZP_06846381|Burkholderia_sp_Ch1-1|Non,,,,,,,,,,,,
Salicylate,I,YP_004931580|Pseudoxanthomonas_spadix_BD-a59|Non,,,,,,,,,,,,
Salicylate,I,NP_049179|Novosphingobium_aromaticivorans|Non,,,,,,,,,,,,
Salicylate,I,BAC65453|Sphingomonas_sp_P2|Sa1,,,,,,,,,,,,
Salicylate,I,WP_016390224|Cycloclasticus_sp_PY97M|Non,,,,,,,,,,,,
Salicylate,II,YP_003450996|Azospirillum_sp_B510|Non,,,,,,,,,,,,
Salicylate,II,YP_006373541|Tistrella_mobilis_KA081020-065|Non,,,,,,,,,,,,
Salicylate,II,YP_004619719|Ramlibacter_tataouinensis_TTB310|Non,,,,,,,,,,,,
Salicylate,II,YP_001263544|Sphingomonas_wittichii_RW1|Sa5,,,,,,,,,,,,
Salicylate,II,ZP_02381633|Burkholderia_ubonensis_Bu|Non,,,,,,,,,,,,
Salicylate,II,YP_002909570|Burkholderia_glumae_BGR1|Non,,,,,,,,,,,,
Salicylate,II,YP_006320998|Shimwellia_blattae_DSM_4481=NBRC_105725|Non,,,,,,,,,,,,
Salicylate,II,WP_007184409|Hydrocarboniphaga_effusa|Non,,,,,,,,,,,,
Salicylate,II,WP_019572233|Curvibacter_lanceolatus|Non,,,,,,,,,,,,
Salicylate,II,YP_982713|Polaromonas_naphthalenivorans_CJ2|Sa5,,,,,,,,,,,,
Salicylate,II,ACT53246|Burkholderia_sp_C3|Sa5,,,,,,,,,,,,
Salicylate,II,AAD12607|Ralstonia_sp_U2|Sa5,,,,,,,,,,,,
Salicylate,II,WP_017451376|Herbaspirillum_seropedicae|Non,,,,,,,,,,,,
Salicylate,II,WP_020653872|Massilia_niastensis|Non,,,,,,,,,,,,
Salicylate,II,YP_195872|Achromobacter_xylosoxidans_A8|Non,,,,,,,,,,,,
Salicylate,II,BAC53590|Pigmentiphaga_sp_NDS-2|Sa5,,,,,,,,,,,,
Salicylate,II,YP_001341517|Marinomonas_sp_MWYL1|Non,,,,,,,,,,,,
Salicylate,II,YP_004313477|Marinomonas_mediterranea_MMB-1|Non,,,,,,,,,,,,
Salicylate,II,ACO92377|Pseudomonas_putida_AK5|Sa5,,,,,,,,,,,,
Salicylate,II,WP_019427433|Limnohabitans_sp_Rim28|Non,,,,,,,,,,,,
Salicylate,II,YP_968551|Acidovorax_avenae_subsp_citrulli_AAC00-1|Non,,,,,,,,,,,,
Salicylate,II,YP_002947217|Variovorax_paradoxus_S110|Non,,,,,,,,,,,,
Salicylate,II,YP_547835|Polaromonas_sp_JS666|Non,,,,,,,,,,,,
Salicylate,II,YP_001789834|Leptothrix_cholodnii_SP-6|Non,,,,,,,,,,,,
Salicylate,II,YP_934020|Azoarcus_sp_BH72|Non,,,,,,,,,,,,
Salicylate,II,ZP_06296906|Burkholderia_sp_CCGE1001|Non,,,,,,,,,,,,
Salicylate,II,WP_018440040|Burkholderia_sp_JPY347|Non,,,,,,,,,,,,
Salicylate,II,ZP_00946273|Ralstonia_solanacearum_UW551|Non,,,,,,,,,,,,
Salicylate,II,NP_519211|Ralstonia_solanacearum_GMI1000|Non,,,,,,,,,,,,
Salicylate,II,YP_003752940|Ralstonia_solanacearum_PSI07|Non,,,,,,,,,,,,
Salicylate,II,YP_001631414|Bordetella_petrii_DSM_12804|Non,,,,,,,,,,,,
Salicylate,II,ZP_06686009|Achromobacter_piechaudii_ATCC_43553|Non,,,,,,,,,,,,
Salicylate,II,YP_298911|Ralstonia_eutropha_JMP134|Non,,,,,,,,,,,,
Salicylate,II,WP_010807122|Pandoraea_sp_SD6-2|Non,,,,,,,,,,,,
Salicylate,II,ACT53257|Burkholderia_sp_C3|Sa5,,,,,,,,,,,,
Salicylate,III,ZP_05063893|Octadecabacter_antarcticus_238|Non,,,,,,,,,,,,
Salicylate,III,WP_019657117|Variovorax_paradoxus|Non,,,,,,,,,,,,
Salicylate,III,YP_002946168|Variovorax_paradoxus_S110|Non,,,,,,,,,,,,
Salicylate,III,YP_008040496|Burkholderia_sp_RPE64|Non,,,,,,,,,,,,
Salicylate,III,YP_786104|Bordetella_avium_197N|Non,,,,,,,,,,,,
Salicylate,III,NP_882632|Bordetella_parapertussis_12822|Non,,,,,,,,,,,,
Salicylate,III,WP_006218872|Achromobacter_piechaudii|Non,,,,,,,,,,,,
Salicylate,III,YP_006377822|Advenella_kashmirensis_WT001|Non,,,,,,,,,,,,
Salicylate,III,WP_003802208|Alcaligenes_faecalis|Non,,,,,,,,,,,,
Salicylate,III,WP_017525522|Pusillimonas_noertemannii|Non,,,,,,,,,,,,
Salicylate,III,WP_008016316|Pseudomonas_sp_GM55|Non,,,,,,,,,,,,
Salicylate,III,YP_728958|Ralstonia_eutropha_H16|Non,,,,,,,,,,,,
Salicylate,III,YP_297978|Ralstonia_eutropha_JMP134|Non,,,,,,,,,,,,
Salicylate,IV,NP_928334|Photorhabdus_luminescens_subsp_laumondii_TTO1|Non,,,,,,,,,,,,
Salicylate,IV,YP_003073017|Teredinibacter_turnerae_T7901|Non,,,,,,,,,,,,
Salicylate,V,YP_556166|Burkholderia_xenovorans_LB400|Non,,,,,,,,,,,,
Salicylate,VI,WP_017235102|Pandoraea_sp_B-6|Non,,,,,,,,,,,,
Salicylate,VI,NP_888136|Bordetella_bronchiseptica_RB50|Non,,,,,,,,,,,,
Salicylate,VI,YP_003979952|Achromobacter_xylosoxidans_A8|Non,,,,,,,,,,,,
Salicylate,VI,ZP_06687854|Achromobacter_piechaudii_ATCC_43553|Non,,,,,,,,,,,,
Salicylate,VI,YP_785190|Bordetella_avium_197N|Non,,,,,,,,,,,,
Salicylate,VII,AAL17610|Pseudomonas_aeruginosa_JB2|Cbz,,,,,,,,,,,,
Salicylate,VII,AAD20006|Pseudomonas_aeruginosa_142|Cbz,,,,,,,,,,,,
Salicylate,VII,YP_195878|Achromobacter_xylosoxidans_A8|Non,,,,,,,,,,,,
Salicylate,VIII,YP_999321|Verminephrobacter_eiseniae_EF01-2|Non,,,,,,,,,,,,
Salicylate,VIII,YP_002895685|Burkholderia_pseudomallei_MSHR346|Non,,,,,,,,,,,,
Salicylate,IX,YP_004618786|Ramlibacter_tataouinensis_TTB310|Non,,,,,,,,,,,,
Salicylate,IX,WP_009515010|Hydrogenophaga_sp_PBC|Non,,,,,,,,,,,,
Salicylate,IX,BAC15591|Delftia_tsuruhatensis|Tph,,,,,,,,,,,,
Salicylate,IX,YP_003277535|Comamonas_testosteroni_CNB-2|Tph,,,,,,,,,,,,
Salicylate,IX,BAE47085|Comamonas_sp_E6|Tph,,,,,,,,,,,,
Salicylate,IX,BAE47077|Comamonas_sp_E6|Tph,,,,,,,,,,,,
Salicylate,IX,YP_008041091|Burkholderia_sp_RPE64|Non,,,,,,,,,,,,
Salicylate,IX,YP_552593|Burkholderia_xenovorans_LB400|Tph,,,,,,,,,,,,
Salicylate,IX,WP_007745632|Burkholderia_sp_BT03|Non,,,,,,,,,,,,
Salicylate,IX,WP_020661406|Amycolatopsis_benzoatilytica|Non,,,,,,,,,,,,
Salicylate,IX,WP_017134359|Pseudomonas_agarici|Non,,,,,,,,,,,,
Salicylate,IX,AAR90187|Rhodococcus_sp_DK17|Tph,,,,,,,,,,,,
Salicylate,IX,WP_019521462|Streptomyces_sp_FxanaD5|Non,,,,,,,,,,,,
Salicylate,IX,YP_950122|Arthrobacter_aurescens_TC1|Non,,,,,,,,,,,,
Salicylate,IX,WP_009574087|Celeribacter_baekdonensis_B30|Non,,,,,,,,,,,,
Salicylate,IX,YP_004900399|Pelagibacterium_halotolerans_B2|Non,,,,,,,,,,,,
Salicylate,XII,WP_017727645|Bacillus_sp_L1|Non,,,,,,,,,,,,
Salicylate,X,WP_009518931|Hydrogenophaga_sp_PBC|Non,,,,,,,,,,,,
Salicylate,XI,ZP_06844439|Burkholderia_sp_Ch1-1|Non,,,,,,,,,,,,
Salicylate,XI,YP_552991|Burkholderia_xenovorans_LB400|Non,,,,,,,,,,,,
Salicylate,XI,WP_020201658|Cupriavidus_sp_WS|Non,,,,,,,,,,,,
Salicylate,XIII,WP_007398631|Gluconacetobacter_sp_SXCC-1|Non,,,,,,,,,,,,
Salicylate,XIV,YP_006838763|Cycloclasticus_sp_P1|Non,,,,,,,,,,,,
Salicylate,XIV,BAC81540|Cycloclasticus_sp_A5|Non,,,,,,,,,,,,
Salicylate,XIV,BAC65433|Sphingomonas_sp_P2|Sa1,,,,,,,,,,,,
Salicylate,XIV,NP_049206|Novosphingobium_aromaticivorans|Non,,,,,,,,,,,,
Salicylate,XV,YP_004931652|Pseudoxanthomonas_spadix_BD-a59|Non,,,,,,,,,,,,
Salicylate,XV,CAT03475|Sphingomonas_paucimobilis|Non,,,,,,,,,,,,
Salicylate,XV,BAC65426|Sphingomonas_sp_P2|Sa1,,,,,,,,,,,,
Salicylate,XV,ABM79781|Sphingobium_yanoikuyae|Sa1,,,,,,,,,,,,
Salicylate,XV,NP_049213|Novosphingobium_aromaticivorans|Non,,,,,,,,,,,,
Salicylate,XV,CAG17582|Sphingomonas_sp_CHY-1|Sa1,,,,,,,,,,,,
Salicylate,XVII,YP_002361789|Methylocella_silvestris_BL2|Non,,,,,,,,,,,,
Salicylate,XVI,YP_006838008|Cycloclasticus_sp_P1|Non,,,,,,,,,,,,
Salicylate,XVI,WP_020162778|Cycloclasticus_pugetii|Non,,,,,,,,,,,,
Salicylate,XVI,WP_020162764|Cycloclasticus_pugetii|Non,,,,,,,,,,,,
Salicylate,XVI,YP_008374324|Cycloclasticus_zancles_7-ME|Non,,,,,,,,,,,,
Salicylate,XVIII,WP_003923546|Mycobacterium_thermoresistibile|Non,,,,,,,,,,,,
Salicylate,XVIII,YP_559896|Burkholderia_xenovorans_LB400|Non,,,,,,,,,,,,
Salicylate,XVIII,YP_001630148|Bordetella_petrii_DSM_12804|Non,,,,,,,,,,,,
Salicylate,XVIII,YP_003545968|Sphingobium_japonicum_UT26S|Non,,,,,,,,,,,,
Salicylate,XVIII,YP_717961|Sphingomonas_sp_KA1|Non,,,,,,,,,,,,
Salicylate,XVIII,WP_006296221|Hylemonella_gracilis|Non,,,,,,,,,,,,
Salicylate,XVIII,WP_019577442|Curvibacter_lanceolatus|Non,,,,,,,,,,,,
Salicylate,XVIII,WP_007857446|Acidovorax_sp_CF316|Non,,,,,,,,,,,,
Salicylate,XVIII,YP_004931606|Pseudoxanthomonas_spadix_BD-a59|Non,,,,,,,,,,,,
Salicylate,XVIII,YP_003450746|Azospirillum_sp_B510|Non,,,,,,,,,,,,
Salicylate,XVIII,WP_019924214|Duganella_zoogloeoides|Non,,,,,,,,,,,,
Salicylate,XVIII,WP_007884756|Herbaspirillum_sp_CF444|Non,,,,,,,,,,,,
Salicylate,XVIII,YP_003777050|Herbaspirillum_seropedicae_SmR1|Non,,,,,,,,,,,,
Salicylate,XVIII,YP_556337|Burkholderia_xenovorans_LB400|Ant,,,,,,,,,,,,
Salicylate,XVIII,YP_554197|Burkholderia_xenovorans_LB400|Ant,,,,,,,,,,,,
Salicylate,XVIII,ZP_02408032|Burkholderia_pseudomallei_DM98|Non,,,,,,,,,,,,
Salicylate,XVIII,YP_105030|Burkholderia_mallei_ATCC_23344|Non,,,,,,,,,,,,
Salicylate,XVIII,ZP_02467236|Burkholderia_thailandensis_MSMB43|Non,,,,,,,,,,,,
Salicylate,XVIII,ZP_02359577|Burkholderia_oklahomensis_EO147|Non,,,,,,,,,,,,
Salicylate,XVIII,ZP_02376186|Burkholderia_ubonensis_Bu|Non,,,,,,,,,,,,
Salicylate,XVIII,YP_001947965|Burkholderia_multivorans_ATCC_17616|Non,,,,,,,,,,,,
Salicylate,XVIII,ZP_04948433|Burkholderia_dolosa_AUO158|Non,,,,,,,,,,,,
Salicylate,XVIII,YP_001116607|Burkholderia_vietnamiensis_G4|Non,,,,,,,,,,,,
Salicylate,XVIII,AAO83639|Burkholderia_cepacia_DBO1|Ant,,,,,,,,,,,,
Salicylate,XVIII,YP_777383|Burkholderia_ambifaria_AMMD|Non,,,,,,,,,,,,
Salicylate,XVIII,YP_624442|Burkholderia_cenocepacia_AU_1054|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,WP_007184080|Hydrocarboniphaga_effusa|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,WP_008305095|Glaciecola_agarilytica|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,WP_018230568|Methyloversatilis_universalis|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,WP_002940969|Thauera_sp_27|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,YP_933362|Azoarcus_sp_BH72|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,YP_003544642|Sphingobium_japonicum_UT26S|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,WP_008520969|alpha_proteobacterium_IMCC14465|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,AAD11452|Sphingomonas_sp_A8AN3|Cat,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,AAS46988|Sphingomonas_sp_A1-13|Cat,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,AAD11448|Sphingomonas_sp_A8AN3|Cat,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,B57264|Beijerinckia_sp_strain_B1|Cat,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,ACC64604|Sphingomonas_sp_B2-7|Cat,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,BAB07893|Sphingomonas_paucimobilis|Cat,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,8ABW37060|Sphingomonas_sp_LH128|Cat,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,BAH90343|uncultured_bacterium|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,BAH89314|uncultured_bacterium|Cat,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,YP_002361794|Methylocella_silvestris_BL2|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,YP_004531633|Treponema_primitia_ZAS-2|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,WP_010260241|Treponema_primitia|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,BAC75400|Pseudomonas_putida|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,YP_001022499|Methylibium_petroleiphilum_PM1|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,3HPV|Pseudomonas_Sp_Kl28|Cat,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,AFM93927|Acinetobacter_sp_OP5|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,YP_002800217|Azotobacter_vinelandii_DJ|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,WP_003296968|Pseudomonas_stutzeri|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,WP_004252869|Thauera_sp_63|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,WP_018992894|Azoarcus_toluclasticus|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,YP_287003|Dechloromonas_aromatica_RCB|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,YP_933348|Azoarcus_sp_BH72|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,YP_002798096|Azotobacter_vinelandii_DJ|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,WP_004358011|Thauera_phenylacetica|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,WP_002939590|Thauera_sp_27|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,YP_002890068|Thauera_sp_MZ1T|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,YP_285976|Dechloromonas_aromatica_RCB|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,YP_286988|Dechloromonas_aromatica_RCB|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,EPZ15753|Thauera_terpenica_58Eu|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,WP_002932123|Thauera_sp_28|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,WP_004252844|Thauera_sp_63|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,WP_018989550|Azoarcus_toluclasticus|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,YP_933942|Azoarcus_sp_BH72|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,WP_004343595|Thauera_linaloolentis|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,WP_004357978|Thauera_phenylacetica|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,YP_002890083|Thauera_sp_MZ1T|Non,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,AAX47250|Delftia_tsuruhatensis|Cat,,,,,,,,,,,,
EXDO_monocyclic_substrates,XXII,BAB62050|Pseudomonas_putida|Cat,,,,,,,,,,,,
